segment_index,duration,file_path,speaker_role,stress_score,transcript,alert_level,alert_reason
448,4.78,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1403_seg_0.wav,UNKNOWN,22.661871500508312,KILO KILO APPROACHING,Routine,
449,6.1,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1404_seg_0.wav,UNKNOWN,11.279956452851811,CSA NINER TWO DELTA RADAR DEPARTURE SET HEADING THREE SIX ZERO,Routine,
450,0.84,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1405_seg_0.wav,UNKNOWN,47.13353591178146,LOT FIVE TWO EIGHT CONTACT PRAHA RADAR ONE ONE EIGHT DECIMAL THREE SEVEN FIVE GOOD BYE,Routine,
451,1.44,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1406_seg_0.wav,UNKNOWN,63.95534316051702,QANTAS NINER NINETY FOUR TOWER GOOD DAY,Routine,
452,4.43,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1407_seg_0.wav,UNKNOWN,56.67890242553999,CLEARED TO LAND ONE SIX RIGHT JETSTAR SEVEN SIXTY ONE,Routine,
453,1.15,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1408_seg_0.wav,UNKNOWN,38.0001244156018,QUALITY TWO THREE WHISKEY PRAHA HELLO RADAR CONTACT SQUAWK ONE FOUR SIX SEVEN,Routine,
454,1.79,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1409_seg_0.wav,UNKNOWN,73.66735005891111,OSCAR KILO PAPA ROMEO MIKE TURN RIGHT HEADING ZERO SIX ZERO,Elevated Risk,High Stress (Score: 73)
455,3.21,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_140_seg_0.wav,UNKNOWN,29.77871191804832,LUFTHANSA TWO FOUR MIKE PRAHA HELLO RADAR CONTACT CLIMB TO FLIGHT LEVEL THREE FOUR ZERO AND CONFIRM REQUESTED CRUISING LEVEL,Routine,
456,3.5,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1410_seg_0.wav,UNKNOWN,45.00008529385673,FLIGHT LEVEL ONE ZERO ZERO INFORMATION NOVEMBER,Routine,
457,1.93,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1411_seg_0.wav,UNKNOWN,86.1550580121659,CLEARED TO HAMBURG VIA VENOX ONE BRAVO DEPARTURE SQUAWK ONE FOUR ZERO FOUR,EMERGENCY,Severe Stress Spike (Score: 86)
458,5.35,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1412_seg_0.wav,UNKNOWN,27.01766691003818,LUFTHANSA EIGHT HOTEL ROMEO CLIMB FLIGHT LEVEL ONE SIX ZERO,Routine,
459,4.98,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1413_seg_0.wav,UNKNOWN,20.711077696466077,RIGHT TURN HEADING ONE NINER ZERO AND REQUEST SPEED BACK,Routine,
460,1.21,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1414_seg_0.wav,UNKNOWN,44.45184510026702,CLIMB ONE SIX ZERO CSA THREE KILO FOXTROT,Routine,
461,1.34,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1415_seg_0.wav,UNKNOWN,100.0,ZERO TWO SEVEN FIVE BEELINE NINER NINER ZERO EIGHT THANKS GOOD BYE SIR,EMERGENCY,Severe Stress Spike (Score: 100)
462,3.43,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1416_seg_0.wav,UNKNOWN,46.20443737303064,THANK YOU VERY MUCH HOTEL PAPA MIKE,Routine,
463,3.53,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1417_seg_0.wav,UNKNOWN,95.63185881317013,SHAMROCK SIX FOUR FOUR TURN LEFT HEADING THREE SIX ZERO,EMERGENCY,Severe Stress Spike (Score: 95)
464,3.99,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1418_seg_0.wav,UNKNOWN,100.0,LOT FOUR TWO ZERO CONTACT GROUND ONE TWO ONE DECIMAL NINER ZERO FIVE GOOD BYE,EMERGENCY,Severe Stress Spike (Score: 100)
465,5.62,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1419_seg_0.wav,UNKNOWN,28.14159827143599,CSA EIGHT THREE EIGHT WHISKEY REDUCE SPEED ONE SIXTY,Routine,
466,2.1,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_141_seg_0.wav,UNKNOWN,34.2326606031944,NOR SHUTTLE ONE FIVE ONE FIVE LINE UP RUNWAY THREE ONE,Routine,
467,1.6,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1420_seg_0.wav,UNKNOWN,75.70174652420805,BEELINE FIVE THREE DELTA DIRECT TO ISAMA,Elevated Risk,High Stress (Score: 75)
468,3.76,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1421_seg_0.wav,UNKNOWN,100.0,LAND ONE THREE CSA SEVEN FIVE ONE CAMBER THREE FIVE TWO SEVEN TO THE LEFT TO GROUND ONE TWO ONE DECIMAL NINER,EMERGENCY,Severe Stress Spike (Score: 100)
469,2.45,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1422_seg_0.wav,UNKNOWN,46.31897866422362,TO,Routine,
470,5.76,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1423_seg_0.wav,UNKNOWN,5.570303897881914,AFFIRM WHATS YOUR REQUESTED LEVEL,Routine,
471,2.37,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1424_seg_0.wav,UNKNOWN,28.926115253333933,TAXI GOING AROUND NAV CHECKER FIVE ONE ONE,Routine,
472,7.04,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1425_seg_0.wav,UNKNOWN,100.0,JETSTAR FIVE TWENTY TWO SYDNEY TOWER,EMERGENCY,Severe Stress Spike (Score: 100)
473,6.4,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1426_seg_0.wav,UNKNOWN,74.21813421674933,FOLLOW STANDARD ARRIVAL TURKISH ONE SEVEN SIX SEVEN THAT'S CORRECT STANDARD ARRIVAL TRACK VICTOR LIMA MIKE ONE ROMEO,Elevated Risk,High Stress (Score: 74)
474,0.71,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1427_seg_0.wav,UNKNOWN,65.09870714841036,CLEARED TO LAND ONE FOUR AIR NOSTRUM SEVEN EIGHT JULIETT MIKE,Routine,
475,7.34,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1428_seg_0.wav,UNKNOWN,76.36091920810463,OSCAR GOLF ECHO ROGER DESCEND TO TRAFFIC ALTITUDE ONE THOUSAND FIVE HUNDRED FEET,Elevated Risk,High Stress (Score: 76)
476,2.59,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1429_seg_0.wav,UNKNOWN,50.04010145862989,THANK YOU,Routine,
477,2.03,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_142_seg_0.wav,UNKNOWN,64.64327574577642,AFFIRM NAV CHECKER FIVE PAPA ONE,Routine,
478,2.1,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1430_seg_0.wav,UNKNOWN,77.49463386315877,HOTEL SIERRA KILO WIND ZERO THREE ZERO DEGREES ONE ONE KNOTS RUNWAY TWO CLEARED TAKEOFF,Elevated Risk,High Stress (Score: 77); Potential Communication Hesitation/Anomaly
479,1.13,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1431_seg_0.wav,UNKNOWN,58.28576772310851,RYAN AIR SEVEN ROMEO MIKE ROUTE REACHING AND HOLDING RUNWAY TWO FOUR WE ARE READY FOR DEPARTURE,Routine,
480,2.97,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1432_seg_0.wav,UNKNOWN,19.15930575486308,NUMBER ONE REPORT FINAL HOTEL ECHO XRAY,Routine,
481,5.23,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1433_seg_0.wav,UNKNOWN,56.266676719039786,RADAR GOOD EVENING,Routine,
482,4.69,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1434_seg_0.wav,UNKNOWN,20.142349605964704,RADAR GOOD,Routine,
483,4.59,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1435_seg_0.wav,UNKNOWN,62.02231028703408,FIVE FOUR FIVE,Routine,
484,8.39,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1436_seg_0.wav,UNKNOWN,84.43412692678825,AIR BERLIN FIVE SIX ONE KILO GOOD DAY PRAHA RADAR CONTACT CLIMB FLIGHT LEVEL THREE FOUR ZERO,Elevated Risk,High Stress (Score: 84)
485,1.23,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1437_seg_0.wav,UNKNOWN,58.87706109737225,HOTEL ECHO XRAY WIND TWO SIX ZERO NINER KNOTS RUNWAY TWO FIVE CLEARED FOR TOUCH AND GO,Routine,
486,2.19,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1438_seg_0.wav,UNKNOWN,51.99223231960691,UPS TWO NINER FIVE CONTACT TOWER FREQUENCY ONE THREE FOUR FIVE SIX ZERO BYE,Routine,
487,7.56,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1439_seg_0.wav,UNKNOWN,61.32397799203317,GOOD MORNING LUFTHANSA TWO JULIETT WHISKEY RUZYNE TOWER,Routine,
488,4.09,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_143_seg_0.wav,UNKNOWN,7.62293371839506,DESCEND FLIGHT LEVEL EIGHT ZERO ONE SEVEN EIGHT TWO,Routine,
489,2.64,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1440_seg_0.wav,UNKNOWN,40.86591338835941,FRANCE TWO FOUR EIGHT THREE,Routine,
490,3.84,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1441_seg_0.wav,UNKNOWN,100.0,BEHIND LANDING TRAFFIC ON SHORT FINAL,EMERGENCY,Severe Stress Spike (Score: 100)
491,2.95,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1442_seg_0.wav,UNKNOWN,66.16966494013624,LINE UP RUNWAY THREE ONE LINE UP AND WAIT RUNWAY THREE ONE AIRFRANS ONE ZERO EIGHT THREE,Routine,
492,3.46,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1443_seg_0.wav,UNKNOWN,59.22255986576533,LINE UP AND WAIT RUNWAY TWO FOUR RYAN AIR SEVEN ROMEO MIKE,Routine,
493,4.11,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1444_seg_0.wav,UNKNOWN,46.268002189115386,BERN TOWER HELLO AGAIN HOTEL BRAVO KILO GOLF NOVEMBER ZULU FIVE THOUSAND FEET DESCENDING INFORMATION CHARLIE FOR LANDING BY ROUTE ZULU,Routine,
494,4.72,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1445_seg_0.wav,UNKNOWN,74.936966497553,AIRFRANS ONE THREE EIGHT TWO REDUCE SPEED ONE EIGHT ZERO KNOTS,Elevated Risk,High Stress (Score: 74)
495,0.81,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1446_seg_0.wav,UNKNOWN,12.63714423881904,HELLO CIMBER ZERO FOUR TWO NINER PRAHA RADAR CONTACT PROCEED HOTEL DELTA OSCAR,Routine,
496,6.335,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1447_seg_0.wav,UNKNOWN,48.88521604369209,SIX SEVEN TWO NINER,Routine,
497,5.62,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1448_seg_0.wav,UNKNOWN,13.58469943219972,NAVIGATION,Routine,
498,4.97,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1449_seg_0.wav,UNKNOWN,100.0,NINER TWO ONE TAXI VIA FOXTROT HOTEL JULIETT BLUE STAND ONE NINER,EMERGENCY,Severe Stress Spike (Score: 100)
499,6.98,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_144_seg_0.wav,UNKNOWN,42.68546521223863,KILO NOVEMBER FIVE ONE ONE WE ARE,Routine,
500,5.87,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1450_seg_0.wav,UNKNOWN,98.18750739775922,GERMANIA SEVEN SIX FOUR FIVE HELLO RADAR CONTACT DESCEND FLIGHT LEVEL,EMERGENCY,Severe Stress Spike (Score: 98)
501,5.97,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1451_seg_0.wav,UNKNOWN,34.98763546593125,THREE RUNWAY ONE THREE,Routine,
502,5.24,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1452_seg_0.wav,UNKNOWN,66.44809726988885,CSA EIGHT MIKE THREE SPEED TWO FIFTY OR LESS DESCEND FLIGHT LEVEL NINER ZERO DESCEND FLIGHT LEVEL NINER ZERO,Routine,
503,1.99,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1453_seg_0.wav,UNKNOWN,38.437448569818486,ONE SIX RIGHT CLEARED TO LAND REX SIXTY ONE THIRTY FOUR,Routine,
504,3.55,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1454_seg_0.wav,UNKNOWN,0.0,SQUAWK ONE FOUR SIX ZERO LOT THREE FOUR MIKE,Routine,
505,2.52,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1455_seg_0.wav,UNKNOWN,9.283486986975014,HOTEL FOUR SIX FIVE TOWER HELLO LINE UP RUNWAY ONE ZERO,Routine,
506,0.71,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1456_seg_0.wav,UNKNOWN,7.047144151016184,MAINTAINING THREE FOUR,Routine,
507,3.37,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1457_seg_0.wav,UNKNOWN,81.1597744984169,CLIMBING LEVEL THREE FOUR ZERO CONTINUE PRESENT HEADING LUFTHANSA SIX ONE EIGHT,Elevated Risk,High Stress (Score: 81)
508,2.09,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1458_seg_0.wav,UNKNOWN,100.0,HOTEL ECHO LIMA FREQUENCY CHANGE APPROVED THANK YOU GOOD BYE,EMERGENCY,Severe Stress Spike (Score: 100)
509,3.38,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1459_seg_0.wav,UNKNOWN,67.54055029419935,NOR SHUTTLE ONE FIVE ONE FIVE CONTACT RADAR ONE ONE EIGHT DECIMAL THREE SEVEN FIVE,Routine,
510,2.38,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_145_seg_0.wav,UNKNOWN,46.66893979183391,UKRAINE CHARTER FIVE NINER SIX DIRECT TO TANGO BRAVO VICTOR THANK YOU,Routine,
511,4.73,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1460_seg_0.wav,UNKNOWN,6.157054666954885,AIRFRANS TWO FOUR EIGHT TWO VACATE LEFT CONTACT GROUND ONE TWO ONE POINT NINER,Routine,
512,3.58,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1461_seg_0.wav,UNKNOWN,33.75002487894838,CSA SIX THREE BRAVO LINE UP RUNWAY ONE THREE CSA SIX THREE BRAVO LINE UP,Routine,
513,2.18,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1462_seg_0.wav,UNKNOWN,24.46741666898712,NAV CHECKER FIVE ONE ONE REPORT PASSING ONE THREE THOUSAND FEET AND CLIMB FOUR ONE SEVEN THOUSAND FEET,Routine,
514,8.39,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1463_seg_0.wav,UNKNOWN,78.65276502196399,NO SPEED RESTRICTION WE DESCEND LEVEL ONE HUNDRED SKYTRAVEL ONE ZERO THREE,Elevated Risk,High Stress (Score: 78)
515,3.01,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1464_seg_0.wav,UNKNOWN,100.0,AUSTRIAN SEVEN ONE ZULU HELLO TO YOU REDUCE ONE SIX ZERO KNOTS TO,EMERGENCY,Severe Stress Spike (Score: 100)
516,3.09,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1465_seg_0.wav,UNKNOWN,75.89377070198859,TAXIING ZULU BRAVO DELTA LIMA HOLD SHORT OF RUNWAY TWO FOUR WE ARE ABLE FROM FOXTROT SKYTRAVEL SIX EIGHT TWO,Elevated Risk,High Stress (Score: 75)
517,3.35,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1466_seg_0.wav,UNKNOWN,24.561708358985182,CONTACT DEPARTURE GOOD NIGHT BAUHINIA TWO ZERO ONE EIGHT,Routine,
518,2.868,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1467_seg_0.wav,UNKNOWN,60.12686889867999,RUNWAY THREE ONE CLEAR TO LAND TATRA SIX ONE THREE,Routine,
519,6.39,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1468_seg_0.wav,UNKNOWN,73.05512488934893,CIMBER THREE FIVE TWO SEVEN ARE YOU ESTABLISHED,Elevated Risk,High Stress (Score: 73)
520,1.72,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1469_seg_0.wav,UNKNOWN,63.61269901797851,DEPARTURE GOOD BYE SWISS TWO ZERO FOUR KILO,Routine,
521,3.74,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_146_seg_0.wav,UNKNOWN,0.0,YES MOSQUITO ONE FIVE BRAVO ARE YOU TURNING BASE NOW,Routine,
522,2.43,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1470_seg_0.wav,UNKNOWN,8.845741717469025,CLEARED FOR TAKEOFF NOR SHUTTLE ONE FIVE ZERO THREE,Routine,
523,6.43,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1471_seg_0.wav,UNKNOWN,100.0,TWO NINER ZERO AIR MALTA FIVE THREE EIGHT,EMERGENCY,Severe Stress Spike (Score: 100)
524,3.58,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1472_seg_0.wav,UNKNOWN,0.0,REX SIXTY ONE SEVENTY FIVE SYDNEY TOWER GOOD AFTERNOON,Routine,
525,5.36,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1473_seg_0.wav,UNKNOWN,73.36930057414739,PRAHA RADAR PRAHA RADAR THAI NINER THREE THREE,Elevated Risk,High Stress (Score: 73)
526,4.06,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1474_seg_0.wav,UNKNOWN,13.195757801869384,WINDGOOSE TWO ONE TWO CONTACT PRAHA RADAR ONE TWO SEVEN DECIMAL EIGHT TWO FIVE GOOD DAY,Routine,
527,1.11,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1475_seg_0.wav,UNKNOWN,36.22377799892737,GO AHEAD,Routine,
528,5.49,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1476_seg_0.wav,UNKNOWN,62.00474301136733,FLIGHT LEVEL TWO NINER ZERO RATE ONE THOUSAND OR GREATER LUFTHANSA TWO ECHO KILO,Routine,
529,6.045,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1477_seg_0.wav,UNKNOWN,19.770691975672648,VACATE LEFT AND CONTACT GROUND ONE TWO ONE POINT NINER,Routine,
530,5.6,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1478_seg_0.wav,UNKNOWN,0.0,RYANAIR NINER ONE SEVEN THREE CONTACT PRAHA ONE THREE FOUR DECIMAL,Routine,
531,2.77,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1479_seg_0.wav,UNKNOWN,44.6078636158038,HOLDING SHORT RUNWAY ONE THREE TURKISH ONE SEVEN SEVEN ZERO THAT'S CORRECT,Routine,
532,4.01,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_147_seg_0.wav,UNKNOWN,58.34741933954399,PROCEEDING TO OSCAR KILO GOLF CSA SEVEN FOUR,Routine,
533,3.6,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1480_seg_0.wav,UNKNOWN,61.96021490324711,LUFTHANSA ONE ROMEO MIKE,Routine,
534,5.61,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1481_seg_0.wav,UNKNOWN,86.67212628850302,APPROACH CSA FIVE DELTA ROMEO,EMERGENCY,Severe Stress Spike (Score: 86)
535,3.28,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1482_seg_0.wav,UNKNOWN,22.960779298573097,HAMBURK AIRWAY TWO ZERO THREE ONE,Routine,
536,7.48,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1483_seg_0.wav,UNKNOWN,1.582353517765462,LUFTHANSA SEVEN KILO HOTEL LINE UP RUNWAY THREE ONE,Routine,
537,2.32,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1484_seg_0.wav,UNKNOWN,60.89710040982181,ZULU MIKE SIERRA FOUR TAXI RIGHT VIA DELTA CONTACT GROUND ONE TWO ONE NINER GOOD BYE,Minor Anomaly,Potential Communication Hesitation/Anomaly
538,2.52,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1485_seg_0.wav,UNKNOWN,60.360757805785695,PRAHA RADAR ONE TWO ZERO DECIMAL FIVE TWO FIVE GOOD BYE,Routine,
539,1.9,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1486_seg_0.wav,UNKNOWN,57.69626910477815,DESCENDING FLIGHT LEVEL TWO FIVE ZERO CSA THREE FIVE DELTA,Routine,
540,3.93,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1487_seg_0.wav,UNKNOWN,73.6126158743801,GOOD AFTERNOON AUSTRIAN ONE SEVEN ONE JULIETT PRAHA RADAR CONTACT CLIMB FLIGHT LEVEL THREE ZERO ZERO FURTHER CLIMB IN TWO MINUTES OPPOSITE TRAFFIC IN THREE ONE ZERO,Elevated Risk,High Stress (Score: 73)
541,6.53,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1488_seg_0.wav,UNKNOWN,0.0,RADAR GOOD AFTERNOON MIKE ALPHA KILO ALPHA KILO FLIGHT LEVEL THREE HUNDRED,Routine,
542,4.9,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1489_seg_0.wav,UNKNOWN,45.86134802976338,GULF AIR ZERO ZERO SIX SQUAWK ONE FOUR SIX FOUR,Routine,
543,5.99,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_148_seg_0.wav,UNKNOWN,70.21330552416993,SEVEN CHARLIE LIMA,Elevated Risk,High Stress (Score: 70)
544,0.89,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1490_seg_0.wav,UNKNOWN,14.696644029718897,AND SWISS FOUR SIX ONE FOXTROT RUZYNE GOOD AFTERNOON ROGER,Routine,
545,2.58,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1491_seg_0.wav,UNKNOWN,74.33942603795883,ROGER VIA DELTA QUALITY,Elevated Risk,High Stress (Score: 74)
546,2.27,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1492_seg_0.wav,UNKNOWN,12.427971705205351,EMIRATES TWO ONE FOUR PRAHA RADAR CONTACT,Routine,
547,0.8,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1493_seg_0.wav,UNKNOWN,37.43977230510319,SINGAPORE TWO SIX PRAHA GOOD MORNING RADAR CONTACT DESCEND FLIGHT LEVEL THREE ZERO ZERO REACH LEVEL BY RAPET,Routine,
548,1.31,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1494_seg_0.wav,UNKNOWN,100.0,CONNIE FIVE ZERO ONE CONTACT BRATISLAVA ONE THREE FOUR DECIMAL FOUR SEVEN FIVE,EMERGENCY,Severe Stress Spike (Score: 100)
549,7.31,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1495_seg_0.wav,UNKNOWN,83.5960389648061,KLM ONE THREE FIVE ONE SPEED TWO FIVE ZERO KNOTS OR LESS NUMBER THREE,Elevated Risk,High Stress (Score: 83)
550,2.46,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1496_seg_0.wav,UNKNOWN,42.76770637703099,SQUAWK ONE FOUR FIVE THREE,Routine,
551,6.39,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1497_seg_0.wav,UNKNOWN,82.52308589596451,EASY NINER CHARLIE LIMA CONTACT GROUND ONE TWO ONE NINER BYE TWO ONE NINER EASY NINER CHARLIE LIMA,Elevated Risk,High Stress (Score: 82)
552,3.21,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1498_seg_0.wav,UNKNOWN,46.54855542291099,CSA SEVEN FOUR TWO PROCEED RESUME OWN NAVIGATION DIRECT OSCAR KILO GOLF,Routine,
553,10.0,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1499_seg_0.wav,UNKNOWN,59.73570700822964,LUFTHANSA SEVEN KILO HOTEL CONTACT PRAHA RADAR ONE TWO ZERO DECIMAL TWO SEVEN FIVE GOOD BYE,Routine,
554,1.36,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1499_seg_1.wav,UNKNOWN,34.01242143924503,OK DESCENDING EIGHT ZERO SKYTRAVEL ONE ONE NINER,Routine,
555,4.13,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_149_seg_0.wav,UNKNOWN,10.320707049601282,NINER WHISKEY ALPHA,Routine,
556,3.34,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_14_seg_0.wav,UNKNOWN,57.85085924463927,LUFTHANSA NINER VICTOR ALPHA HELLO RADAR CONTACT,Routine,
557,3.35,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1500_seg_0.wav,UNKNOWN,18.18381900086657,RADAR OSCAR KILO HOTEL KILO SIERRA REACHING FLIGHT LEVEL EIGHT ZERO AND REQUEST,Minor Anomaly,Potential Communication Hesitation/Anomaly
558,6.715,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1501_seg_0.wav,UNKNOWN,0.0,RIGHT TURN HEADING TWO EIGHT ZERO TO LOCALIZER THREE ONE KLM THREE FIVE,Routine,
559,1.03,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1502_seg_0.wav,UNKNOWN,32.54047217985705,SIERRA VICTOR WHISKEY ONE ONE XRAY PAPA CLIMBING THREE ONE ZERO ON COURSE,Minor Anomaly,Potential Communication Hesitation/Anomaly
560,3.3,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1503_seg_0.wav,UNKNOWN,84.60629901208661,NAVIGATOR THREE SIX FOUR TURN LEFT FIVE DEGREES FOR SPACING,Elevated Risk,High Stress (Score: 84)
561,2.51,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1504_seg_0.wav,UNKNOWN,29.208570652016963,FOUR ONE ZERO BYE BYE AIR BERLIN NINER ONE FIVE VICTOR,Routine,
