file_path,transcript,duration,segment_index,speaker_role
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1861_seg_0.wav,LUFTHANSA EIGHT WHISKEY TANGO DESCEND FLIGHT LEVEL TWO NINER ZERO,4.38,958,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1862_seg_0.wav,KLM FIVE FIVE TANGO TURN RIGHT HEADING TWO FOUR ZERO RIGHT HEADING TWO FOUR ZERO KLM FIVE FIVE TANGO,5.07,959,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1863_seg_0.wav,NOR SHUTTLE ONE FIVE ZERO TWO TURN RIGHT HEADING TWO SEVEN ZERO CLEARED FOR ILS APPROACH RUNWAY THREE ONE,2.02,960,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1864_seg_0.wav,BYE,4.68,961,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1865_seg_0.wav,LUFTHANSA CARGO EIGHT FOUR SIX THREE DESCEND,0.71,962,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1866_seg_0.wav,AIR BERLIN TWO NINER EIGHT VICTOR CONTACT RHEIN ONE THREE THREE DECIMAL TWO EIGHT FIVE GOOD BYE,5.95,963,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1867_seg_0.wav,OPERA THREE ZERO ZERO ROGER RUNWAY ONE THREE LINE UP CLEARED FOR TAKEOFF WIND THREE FIVE ZERO TWO KNOTS,2.33,964,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1868_seg_0.wav,ONE THREE THREE EIGHT SIX ZERO BYE BYE,4.84,965,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1869_seg_0.wav,CSA ONE ZULU ALPHA RUNWAY THREE ONE CLEARED FOR IMMEDIATE TAKEOFF WIND ONE SEVEN ZERO DEGREES FOUR KNOTS,2.04,966,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_186_seg_0.wav,CSA SEVEN TANGO CLIMB TO FLIGHT LEVEL ONE ONE ZERO,3.54,967,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1870_seg_0.wav,EASY SIX EIGHT KILO PAPA GOOD EVENING RADAR RADAR CONTACT CLIMB FLIGHT LEVEL ONE SIX ZERO,2.33,968,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1871_seg_0.wav,VIA LIMA AND GROUND,3.0,969,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1872_seg_0.wav,AUSTRIAN THREE TWO SIX GOLF RATE TWO THOUSAND OR MORE,3.64,970,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1873_seg_0.wav,CALIBRA FOUR ZERO DESCEND FOUR THOUSAND FEET QNH ONE ZERO TWO ZERO,6.38,971,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1874_seg_0.wav,CLIMB FLIGHT LEVEL THREE FOUR ZERO GERMAN WINGS SEVEN FIVE FIVE,1.46,972,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1875_seg_0.wav,CSA SEVEN THREE ZERO DISREGARD PAPA ROMEO FOUR ZERO THREE,1.61,973,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1876_seg_0.wav,PRAHA GOOD AFTERNOON AUSTRIAN FIVE FIVE ALPHA DELTA LEVEL TWO SIX EIGHT CLIMB TWO EIGHT ZERO,5.94,974,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1877_seg_0.wav,AFFIRM WE ARE READY,3.76,975,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1878_seg_0.wav,AND GERMAN WINGS SEVEN FIVE FIVE CLIMB TO FLIGHT LEVEL THREE FOUR ZERO,2.3,976,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1879_seg_0.wav,MIKE JULIETT FOXTROT EIGHT DELTA HELLO RADAR CONTACT,2.86,977,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_187_seg_0.wav,RADAR GOOD DAY LUFTHANSA ONE CHARLIE KILO LEVEL THREE,2.62,978,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1880_seg_0.wav,CSA EIGHT MIKE THREE NEXT DESCEND,1.88,979,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1881_seg_0.wav,LUFTHANSA TWO FIVE TWO SEVEN CONTACT PRAHA ONE THREE FIVE DECIMAL ONE THREE FIVE GOOD BYE,3.3,980,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1882_seg_0.wav,DESCEND TO FLIGHT LEVEL EIGHT ZERO DONAVIA THREE ZERO FIVE,4.09,981,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1883_seg_0.wav,ROGER MAINTAIN ONE EIGHTY,5.47,982,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1884_seg_0.wav,LUFTHANSA NINER KILO YANKEE CONTACT GROUND ONE TWO ONE DECIMAL NINER GOOD BYE,1.1,983,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1885_seg_0.wav,LUFTHANSA TWO FIVE THREE EIGHT CONTACT RHEIN ONE THREE THREE DECIMAL TWO EIGHT FIVE GOOD BYE,4.19,984,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1886_seg_0.wav,EIGHT ONE BYE BYE,2.62,985,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1887_seg_0.wav,SIERRA PAPA ROMEO ALPHA ECHO PROCEED DIRECT TO LAGAR,2.1,986,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1888_seg_0.wav,HELLO MIKE ECHO MIKE LIMA INDIA RUZYNE TOWER CONTINUE APPROACH DEPARTURE AHEAD AIRBUS THREE TWO ZERO,4.7,987,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1889_seg_0.wav,LEAVING LEVEL THREE FIVE ZERO FOR LEVEL THREE THREE ZERO AUSTRIAN FIVE TWO HOTEL JULIETT,3.63,988,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_188_seg_0.wav,AND FULLY READY,3.01,989,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1890_seg_0.wav,RUZYNE TOWER,4.76,990,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1891_seg_0.wav,CSA NINER TWO TWO REPORT REQUESTED FLIGHT LEVEL,3.37,991,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1892_seg_0.wav,TURNING LEFT HEADING ONE SEVEN ZERO CSA FOUR YANKEE ALPHA,6.3,992,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1893_seg_0.wav,LUFTHANSA TWO FIVE TWO SIX CLIMB FLIGHT LEVEL THREE FOUR ZERO LUFTHANSA TWO FIVE TWO SIX CLIMB LEVEL THREE FOUR ZERO REQUEST LEVEL THREE FIVE ZERO FINAL,2.86,993,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1894_seg_0.wav,LUFTHANSA SEVEN CHARLIE LIMA DESCEND FLIGHT LEVEL THREE TWO ZERO DUE TRAFFIC,8.86,994,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1895_seg_0.wav,DESCEND FLIGHT LEVEL ONE ZERO ZERO DIRECT TO,2.61,995,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1896_seg_0.wav,LUFTHANSA SEVEN FIVE TWO CLIMB TO FLIGHT LEVEL THREE FOUR ZERO,1.52,996,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1897_seg_0.wav,AND FLY HEADING ZERO EIGHT ZERO,3.98,997,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1898_seg_0.wav,ONE THREE TWO DECIMAL SEVEN THREE ZERO NOR SHUTTLE THREE SEVEN THREE ZERO GOOD BYE,4.09,998,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1899_seg_0.wav,STARTING HOLDING OVER TANGO,4.55,999,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_189_seg_0.wav,SKYTRAVEL ONE TWO ZERO ZERO LINE UP RUNWAY THREE ONE BE READY FOR IMMEDIATE DEPARTURE,1.71,1000,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_18_seg_0.wav,CLIMBING FLIGHT LEVEL ONE FOUR ZERO CSA EIGHT TWO SIX,1.29,1001,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1900_seg_0.wav,ONE ZERO TWO TWO,1.17,1002,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1901_seg_0.wav,PRAHA TAROM THREE ZERO TWO,3.74,1003,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1902_seg_0.wav,EASY THREE EIGHT ONE UNIFORM CONTACT PRAHA ONE TWO SEVEN DECIMAL ONE TWO FIVE GOOD BYE,3.28,1004,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1903_seg_0.wav,ONE ZERO THREE FOUR CLIMBING ONE SIX ZERO,2.54,1005,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1904_seg_0.wav,LUFTHANSA FOUR HOTEL ROMEO CALL PRAHA ONE THREE FIVE POINT ONE THREE FIVE GOOD BYE,0.91,1006,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1905_seg_0.wav,LEVEL THREE ZERO ZERO,1.96,1007,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1906_seg_0.wav,ROYALAIR MAROC THREE FIVE TWO ZURICH TOWER GOOD AFTERNOON LINE UP RUNWAY ONE ZERO REPORT READY,4.01,1008,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1907_seg_0.wav,ONE ZERO ONE TWO RUNWAY TWO SEVEN BYE BYE,2.09,1009,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1908_seg_0.wav,HOTEL HOTEL XRAY GO AROUND,2.78,1010,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1909_seg_0.wav,HOTEL VICTOR BRAVO ROGER BEHIND TRAFFIC ON FINAL BACKTRACK RUNWAY ONE FOUR BEHIND,6.03,1011,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_190_seg_0.wav,GERMAN WINGS SEVEN HOTEL HELLO RUZYNE TOWER ROGER,4.28,1012,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1910_seg_0.wav,LOT THREE SEVEN KILO DESCEND FLIGHT LEVEL TWO NINER ZERO,0.86,1013,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1911_seg_0.wav,TOWER AMERICAN SEVEN THREE HEAVY TEN MILES THREE VOILÀ,1.55,1014,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1912_seg_0.wav,KRYSTOF ZERO ONE ROGER START HOLDING OVER TANGO,3.03,1015,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1913_seg_0.wav,CLIMB FLIGHT LEVEL ONE FIVE ZERO CSA,4.2,1016,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1914_seg_0.wav,PRAHA RADAR GOOD EVENING LUFTHANSA EIGHT WHISKEY TANGO LEVEL THREE TWO ZERO APPROACHING MAREM,0.72,1017,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1915_seg_0.wav,PRAHA SPEEDBIRD ONE TWO FOUR XRAY FLIGHT,2.82,1018,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1916_seg_0.wav,DIRECT TO CHARLIE ZULU ECHO THANK YOU MAJESTIC ONE THREE ONE,2.96,1019,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1917_seg_0.wav,QUALITY EIGHT NINER SIERRA PRAHA HELLO RADAR CONTACT,1.34,1020,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1918_seg_0.wav,THANK YOU,3.07,1021,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1919_seg_0.wav,PRAHA APPROACH,0.74,1022,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_191_seg_0.wav,CALL YOU IN THREE MINUTES,0.6,1023,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1920_seg_0.wav,LINING UP RUN RUNWAY ONE THREE CSA,0.77,1024,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1921_seg_0.wav,LUFTHANSA EIGHT HOTEL ROMEO PRAHA RADAR GOOD EVENING IDENTIFIED,7.56,1025,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1922_seg_0.wav,LOT THREE FIVE THREE CONTACT PRAHA ONE THREE FIVE DECIMAL ONE THREE FIVE GOOD BYE,2.47,1026,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1923_seg_0.wav,ONE NINER KNOTS RUNWAY TWO FIVE CLEARED FOR TAKEOFF REPORT PASSING ONE THREE THOUSAND FEET AND CLIMB,3.24,1027,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1924_seg_0.wav,GO,6.19,1028,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1925_seg_0.wav,FOXTROT DELTA UNIFORM LINE UP AND WAIT VIA INTERSECTION ALPHA QNH ONE ZERO ONE SEVEN,5.01,1029,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1926_seg_0.wav,THREE AND HALF MILES GOOD BYE,1.96,1030,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1927_seg_0.wav,CSA EIGHT TWO SEVEN REDUCE SPEED TWO FIVE ZERO KNOTS,1.44,1031,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1928_seg_0.wav,BLINE ONE MIKE MIKE SQUAWK ONE FOUR SIX FOUR,0.8,1032,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1929_seg_0.wav,FOUR CHARLIE,3.195,1033,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_192_seg_0.wav,ROGER POSITION START APPROVED POSITION FIVE FOXTROT AND SQUAWK FOUR FOUR TWO THREE FOR WIZZAIR SIX TWO SEVEN SIX,2.33,1034,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1930_seg_0.wav,CLEARED FOR VISUAL APPROACH THREE TWO DELTA ALPHA UNIFORM,4.11,1035,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1931_seg_0.wav,RYANAIR FIVE TWO LIMA XRAY PRAHA HELLO RADAR CONTACT,0.74,1036,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1932_seg_0.wav,AEROFLOT ONE FOUR FOUR TOWER CALL ME WHEN READY CALL ME WHEN CALL YOU WHEN READY AEROFLOT ONE,5.3,1037,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1933_seg_0.wav,LEFT HEADING ONE SIX ZERO CLEARED ILS RUNWAY,1.82,1038,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1934_seg_0.wav,HOTEL GOLF PAPA LEAVING CTR DIRECTION NOVEMBER,1.05,1039,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1935_seg_0.wav,SIX ZERO SHAMROCK,3.21,1040,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1936_seg_0.wav,EUROTRANS ONE THREE JULIETT PUSH AND START APPROVED FACING FOXTROT AND SQUAWK FOUR FOUR ZERO THREE,4.78,1041,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1937_seg_0.wav,LUFTHANSA SEVEN THREE NINER PRAHA,2.7,1042,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1938_seg_0.wav,HELLO TOWER HELICOPTER INDIA JULIETT HELLO AGAIN WE ARE DESCENDING CROIX DE COEUR SIX THOUSAND FEET SIX THOUSAND EIGHT HUNDRED FEET DESCEND TO LEFT FIVE TWO,3.61,1043,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1939_seg_0.wav,VACATE GOLF RUNWAY THREE FOUR LEFT CLEARED TO LAND AIR CHINA SIX ONE THREE,5.22,1044,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_193_seg_0.wav,ONE TWO ZERO TWO SEVENTY FIVE BYE BYE NINER TANGO PAPA,2.27,1045,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1940_seg_0.wav,SWISS AIR FORCE FIVE TWO EIGHT CONTACT SWISS RADAR ONE TWO FOUR DECIMAL TWO TWO FIVE GOOD BYE,5.84,1046,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1941_seg_0.wav,ROGER SQUAWK FOUR FOUR ZERO FOUR,7.93,1047,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1942_seg_0.wav,TWO THOUSAND CLIMBING FIVE THOUSAND AND,4.33,1048,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1943_seg_0.wav,CSA EIGHT FIVE SEVEN HOLD AT EVENING FLIGHT LEVEL ONE TWO ZERO,4.63,1049,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1944_seg_0.wav,FOXTROT LIMA DELTA WIND TWO FIVE ZERO DEGREES ONE TWO KNOTS RUNWAY TWO FIVE CLEARED TOUCH AND GO,0.96,1050,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1945_seg_0.wav,SWEDESTAR ZERO FIVE TWO LINE UP,5.84,1051,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1946_seg_0.wav,CSA FIVE PAPA CHARLIE STILL NUMBER ONE CLEARED FOR VISUAL APPROACH RUNWAY ONE THREE,4.04,1052,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1947_seg_0.wav,ONE TWO FIVE NINER SIX FIVE KLM ONE NINER SEVEN FIVE BYE BYE,2.14,1053,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1948_seg_0.wav,EASY SIX SEVEN KILO PAPA HELLO RADAR CONTACT DESCEND FLIGHT LEVEL ONE ZERO ZERO HIGH SPEED APPROVED ONE ZERO ZERO HIGH SPEED SIX SEVEN KILO PAPA,5.66,1054,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1949_seg_0.wav,DESCENDING LEVEL TWO NINER ZERO LOT THREE FIVE THREE,2.39,1055,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_194_seg_0.wav,LEFT DIRECT CHEB SWISS FOUR,3.77,1056,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1950_seg_0.wav,PROCEED TO PEPIK CLIMB FLIGHT LEVEL THREE NINER ZERO CSA TWO NINER SIX,1.86,1057,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1951_seg_0.wav,FOXTROT OSCAR REPORT ECHO TWO FOR RUNWAY TWO FIVE,0.78,1058,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1952_seg_0.wav,EL AL THREE THREE SEVEN PRAHA HELLO RADAR CONTACT PROCEED TO ELMEK THEN NORKU,7.41,1059,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1953_seg_0.wav,SWISS TWO ONE EIGHT ROMEO AFFIRM VACATED AS CONVENIENT,4.08,1060,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1954_seg_0.wav,FOXTROT LIMA DELTA HOLD POSITION AND MAKE YOUR RUN UP AT YOUR PRESENT POSITION QNH ONE ZERO ONE FIVE,2.32,1061,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1955_seg_0.wav,AEROFLOT ONE FOUR TWO RUNWAY THREE ONE CLEARED FOR IMMEDIATE TAKEOFF WIND ONE EIGHT ZERO DEGREES THREE KNOTS TRAFFIC THREE MILES FINAL,1.24,1062,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1956_seg_0.wav,NO SORRY YOU HAVE TO REFOUND THE FLIGHT PLAN SIR,4.15,1063,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1957_seg_0.wav,FLYNIKI EIGHT FOUR NINER ZERO PRAHA GOOD DAY RADAR CONTACT CLIMB FLIGHT LEVEL THREE FOUR ZERO,1.1,1064,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1958_seg_0.wav,JETSTAR SEVEN SIX THREE SYDNEY CIAO,0.75,1065,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1959_seg_0.wav,TOWER JETSTAR SEVEN SIX THREE,6.4,1066,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_195_seg_0.wav,LUFTHANSA FOUR JULIETT ALPHA CLIMB FLIGHT LEVEL TWO SIX ZERO LUFTHANSA FOUR JULIETT ALPHA THANK YOU CLIMB LEVEL TWO SIX ZERO,4.2,1067,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1960_seg_0.wav,TOUCH AND GO RUNWAY TWO FIVE HOTEL ECHO XRAY,1.24,1068,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1961_seg_0.wav,AIR PORTUGAL NINER THREE ONE CHARLIE CONTACT DEPARTURE GOOD BYE,6.59,1069,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1962_seg_0.wav,LUFTHANSA EIGHT VICTOR ROMEO AT YOUR DISCRETION DESCEND FLIGHT LEVEL THREE ZERO ZERO LEVEL BY RAPET,1.49,1070,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1963_seg_0.wav,AUSTRIAN THREE THREE TWO PAPA DESCEND TO FLIGHT LEVEL THREE TWO ZERO,2.73,1071,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1964_seg_0.wav,LINE UP AND WAIT RUNWAY THREE ONE SPEEDBIRD EIGHT FIVE FIVE,1.05,1072,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1965_seg_0.wav,TRAFFIC ON RUNWAY ONE THREE IN SIGHT,0.76,1073,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1966_seg_0.wav,LUFTHANSA TWO MIKE ECHO CONTACT RADAR ONE TWO ZERO DECIMAL TWO SEVEN FIVE,1.82,1074,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1967_seg_0.wav,ONE ONE EIGHT DECIMAL ONE SIX FIVE ZERO,2.99,1075,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1968_seg_0.wav,SAY AGAIN,2.92,1076,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1969_seg_0.wav,ROGER WILL CHECK INFORMATION,0.72,1077,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_196_seg_0.wav,TAKEOFF RUNWAY TWO FIVE SEVEN MILES FROM SION MAXIMUM ONE ONE THOUSAND FEET VISTA JET FOUR SIX SEVEN,2.31,1078,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1970_seg_0.wav,DESCEND FLIGHT LEVEL ONE THREE ZERO CSA NINER TWO THREE,3.67,1079,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1971_seg_0.wav,THANK YOU NAV CHECKER FIVE ONE ONE YOU CAN CONTACT GENEVA DELTA ON FREQUENCY ONE ONE NINER DECIMAL ONE SEVEN FIVE,5.11,1080,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1972_seg_0.wav,HOTEL GOLF PAPA IS CALLING CONFIRM,5.28,1081,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1973_seg_0.wav,TURN LEFT TO SEVEN ZERO CLEARED FOR ILS RUNWAY TWO FOUR OSCAR UNIFORM ROMEO,1.06,1082,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1974_seg_0.wav,APPROACHING NINER ZERO FOUR ZERO VICTOR,0.71,1083,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1975_seg_0.wav,AFFIRM,3.3,1084,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1976_seg_0.wav,SPEED TWO TWO ZERO CSA FIVE FOUR FIVE,4.18,1085,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1977_seg_0.wav,SIX SEVEN TWO ZERO,1.22,1086,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1978_seg_0.wav,EUROTRANS ONE THREE JULIETT TAXI TO HOLDING POINT RUNWAY ZERO FOUR VIA ALPHA DELTA,3.99,1087,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1979_seg_0.wav,CSA SEVEN SIX ECHO LINE UP RUNWAY THREE ONE,3.18,1088,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_197_seg_0.wav,HOTEL LIMA SIERRA DURING NIGHT TIME VISUAL DEPARTURE IS NOT POSSIBLE,5.4,1089,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1980_seg_0.wav,BYE GOOD BYE,5.825,1090,UNKNOWN
